"subject","exemplarOf","spatial","owns","holdingAgent","identifiers"
"https://collection.rcgs.jp/resource/ITEM0008216","https://collection.rcgs.jp/resource/PACKAGE0008704","A107","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012907|S11830"
"https://collection.rcgs.jp/resource/ITEM0006395","https://collection.rcgs.jp/resource/PACKAGE0006584","C179","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0010407|S9701"
"https://collection.rcgs.jp/resource/ITEM0005430","https://collection.rcgs.jp/resource/PACKAGE0006681","C186","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009419|S8758"
"https://collection.rcgs.jp/resource/ITEM0001760","https://collection.rcgs.jp/resource/PACKAGE0000182","A28","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001761|S5339"
"https://collection.rcgs.jp/resource/ITEM0004238","https://collection.rcgs.jp/resource/PACKAGE0005217","D5","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0004545|S7790"
"https://collection.rcgs.jp/resource/ITEM0004291","https://collection.rcgs.jp/resource/PACKAGE0005575","D9","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0004598|S7843"
"https://collection.rcgs.jp/resource/ITEM0003436","https://collection.rcgs.jp/resource/PACKAGE0002204","C52","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003441|S6996"
"https://collection.rcgs.jp/resource/ITEM0001493","https://collection.rcgs.jp/resource/PACKAGE0004772","C77","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001491|S5094"
"https://collection.rcgs.jp/resource/ITEM0005106","https://collection.rcgs.jp/resource/PACKAGE0001418","A90","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009048|S8414"
"https://collection.rcgs.jp/resource/ITEM0007200","https://collection.rcgs.jp/resource/PACKAGE0005598","D43","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0011369|S10537"
"https://collection.rcgs.jp/resource/ITEM0011236","https://collection.rcgs.jp/resource/PACKAGE0015466","A138","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020368|E-lb-170|S14323"
"https://collection.rcgs.jp/resource/ITEM0017287","https://collection.rcgs.jp/resource/PACKAGE0006868","A176","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020771|E-lb-500"
"https://collection.rcgs.jp/resource/ITEM0020903","https://collection.rcgs.jp/resource/PACKAGE0023614","D87","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0022283"
"https://collection.rcgs.jp/resource/ITEM0005449","https://collection.rcgs.jp/resource/PACKAGE0006858","A76","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009439|S8778"
"https://collection.rcgs.jp/resource/ITEM0007769","https://collection.rcgs.jp/resource/PACKAGE0008125","D63","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012398|S11394"
"https://collection.rcgs.jp/resource/ITEM0010817","https://collection.rcgs.jp/resource/PACKAGE0010579","A131","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0015661|S13936"
"https://collection.rcgs.jp/resource/ITEM0006688","https://collection.rcgs.jp/resource/PACKAGE0005166","D31","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0010847|S9889"
"https://collection.rcgs.jp/resource/ITEM0008024","https://collection.rcgs.jp/resource/PACKAGE0008408","A104","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012664|S11552"
"https://collection.rcgs.jp/resource/ITEM0009594","https://collection.rcgs.jp/resource/PACKAGE0009830","D83","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0014168|S12819"
"https://collection.rcgs.jp/resource/ITEM0000462","https://collection.rcgs.jp/resource/PACKAGE0000760","C90","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000463|S4077"
"https://collection.rcgs.jp/resource/ITEM0002143","https://collection.rcgs.jp/resource/PACKAGE0003861","C33","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002145|S5715"
"https://collection.rcgs.jp/resource/ITEM0005603","https://collection.rcgs.jp/resource/PACKAGE0006909","A94","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009594|S8833"
"https://collection.rcgs.jp/resource/ITEM0000417","https://collection.rcgs.jp/resource/PACKAGE0000700","C81","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000418|S4032"
"https://collection.rcgs.jp/resource/ITEM0008667","https://collection.rcgs.jp/resource/PACKAGE0008903","A112","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013085|S12021"
"https://collection.rcgs.jp/resource/ITEM0008699","https://collection.rcgs.jp/resource/PACKAGE0008937","A114","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013140|S12052"
"https://collection.rcgs.jp/resource/ITEM0018486","https://collection.rcgs.jp/resource/PACKAGE0021295","A76","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020933"
"https://collection.rcgs.jp/resource/ITEM0004348","https://collection.rcgs.jp/resource/PACKAGE0006003","D14","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0004825|S7900"
"https://collection.rcgs.jp/resource/ITEM0007076","https://collection.rcgs.jp/resource/PACKAGE0005442","D37","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0011244|S10310"
"https://collection.rcgs.jp/resource/ITEM0008577","https://collection.rcgs.jp/resource/PACKAGE0008822","A109","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012999|S11935"
"https://collection.rcgs.jp/resource/ITEM0004318","https://collection.rcgs.jp/resource/PACKAGE0003974","C83","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0004795|S7870"
"https://collection.rcgs.jp/resource/ITEM0002305","https://collection.rcgs.jp/resource/PACKAGE0002619","C8","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002307|S5875"
"https://collection.rcgs.jp/resource/ITEM0007338","https://collection.rcgs.jp/resource/PACKAGE0005812","D48","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0011532|S10721"
"https://collection.rcgs.jp/resource/ITEM0003966","https://collection.rcgs.jp/resource/PACKAGE0005961","D12","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003972|S7518"
"https://collection.rcgs.jp/resource/ITEM0000659","https://collection.rcgs.jp/resource/PACKAGE0001873","A7","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000660|S4274"
"https://collection.rcgs.jp/resource/ITEM0003864","https://collection.rcgs.jp/resource/PACKAGE0005037","D5","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003870|S7416"
"https://collection.rcgs.jp/resource/ITEM0000358","https://collection.rcgs.jp/resource/PACKAGE0000642","C81","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000359|S3973"
"https://collection.rcgs.jp/resource/ITEM0005567","https://collection.rcgs.jp/resource/PACKAGE0006830","A64","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009558|S8971"
"https://collection.rcgs.jp/resource/ITEM0003571","https://collection.rcgs.jp/resource/PACKAGE0002324","C56","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003577|S7130"
"https://collection.rcgs.jp/resource/ITEM0001319","https://collection.rcgs.jp/resource/PACKAGE0006434","A40","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001318|S4926"
"https://collection.rcgs.jp/resource/ITEM0003938","https://collection.rcgs.jp/resource/PACKAGE0005859","D11","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003944|S7490"
"https://collection.rcgs.jp/resource/ITEM0000992","https://collection.rcgs.jp/resource/PACKAGE0000962","C96","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000992|S4602"
"https://collection.rcgs.jp/resource/ITEM0018487","https://collection.rcgs.jp/resource/PACKAGE0021296","A76","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020934"
"https://collection.rcgs.jp/resource/ITEM0005071","https://collection.rcgs.jp/resource/PACKAGE0007498","D100","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013038|S8378"
"https://collection.rcgs.jp/resource/ITEM0018488","https://collection.rcgs.jp/resource/PACKAGE0021297","A76","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020935"
"https://collection.rcgs.jp/resource/ITEM0000183","https://collection.rcgs.jp/resource/PACKAGE0000483","C79","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000184|S3740"
"https://collection.rcgs.jp/resource/ITEM0008668","https://collection.rcgs.jp/resource/PACKAGE0008901","A112","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013259|S12022"
"https://collection.rcgs.jp/resource/ITEM0010479","https://collection.rcgs.jp/resource/PACKAGE0010445","D95","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0015404|S13611"
"https://collection.rcgs.jp/resource/ITEM0002673","https://collection.rcgs.jp/resource/PACKAGE0003135","C17","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002677|S6238"
"https://collection.rcgs.jp/resource/ITEM0010391","https://collection.rcgs.jp/resource/PACKAGE0001166","A130","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0015238|S13525"
"https://collection.rcgs.jp/resource/ITEM0001827","https://collection.rcgs.jp/resource/PACKAGE0000257","A29","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001828|S5406"
"https://collection.rcgs.jp/resource/ITEM0011119","https://collection.rcgs.jp/resource/PACKAGE0002580","C163","https://collection.rcgs.jp/resource/AGENT0002935","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0020927|E-lb-404|S14213"
"https://collection.rcgs.jp/resource/ITEM0002612","https://collection.rcgs.jp/resource/PACKAGE0003706","C37","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0002616|S6177"
"https://collection.rcgs.jp/resource/ITEM0005333","https://collection.rcgs.jp/resource/PACKAGE0003049","C83","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009313|S8655"
"https://collection.rcgs.jp/resource/ITEM0010593","https://collection.rcgs.jp/resource/PACKAGE0000524","C149","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0015427|S13725"
"https://collection.rcgs.jp/resource/ITEM0005800","https://collection.rcgs.jp/resource/PACKAGE0006682","C177","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0009796|S9112"
"https://collection.rcgs.jp/resource/ITEM0008022","https://collection.rcgs.jp/resource/PACKAGE0009734","A104","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012662|S11548"
"https://collection.rcgs.jp/resource/ITEM0000823","https://collection.rcgs.jp/resource/PACKAGE0001827","A22","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0000824|S4436"
"https://collection.rcgs.jp/resource/ITEM0008576","https://collection.rcgs.jp/resource/PACKAGE0008820","A109","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012998|S11934"
"https://collection.rcgs.jp/resource/ITEM0008415","https://collection.rcgs.jp/resource/PACKAGE0006327","A41","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0014848|S11509"
"https://collection.rcgs.jp/resource/ITEM0009338","https://collection.rcgs.jp/resource/PACKAGE0009582","C78","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013802|S12575"
"https://collection.rcgs.jp/resource/ITEM0007423","https://collection.rcgs.jp/resource/PACKAGE0007309","D61","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012028|S10658"
"https://collection.rcgs.jp/resource/ITEM0008695","https://collection.rcgs.jp/resource/PACKAGE0008934","A114","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013091|S12048"
"https://collection.rcgs.jp/resource/ITEM0007365","https://collection.rcgs.jp/resource/PACKAGE0003500","C116","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0011969|S10752"
"https://collection.rcgs.jp/resource/ITEM0009339","https://collection.rcgs.jp/resource/PACKAGE0009583","C78","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013801|S12576"
"https://collection.rcgs.jp/resource/ITEM0010025","https://collection.rcgs.jp/resource/PACKAGE0000294","A32","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0014529|S13179"
"https://collection.rcgs.jp/resource/ITEM0008698","https://collection.rcgs.jp/resource/PACKAGE0008936","A114","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0013138|S12051"
"https://collection.rcgs.jp/resource/ITEM0001828","https://collection.rcgs.jp/resource/PACKAGE0000255","A29","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001829|S5407"
"https://collection.rcgs.jp/resource/ITEM0003412","https://collection.rcgs.jp/resource/PACKAGE0002225","C53","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003417|S6973"
"https://collection.rcgs.jp/resource/ITEM0008215","https://collection.rcgs.jp/resource/PACKAGE0008702","A107","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0012906|S11829"
"https://collection.rcgs.jp/resource/ITEM0008399","https://collection.rcgs.jp/resource/PACKAGE0005415","D54","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0014830|S11057"
"https://collection.rcgs.jp/resource/ITEM0010370","https://collection.rcgs.jp/resource/PACKAGE0001059","A130","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0015244|S13505"
"https://collection.rcgs.jp/resource/ITEM0001771","https://collection.rcgs.jp/resource/PACKAGE0000194","A28","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0001772|S5350"
"https://collection.rcgs.jp/resource/ITEM0003591","https://collection.rcgs.jp/resource/PACKAGE0002308","C58","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0003597|S7150"
"https://collection.rcgs.jp/resource/ITEM0006796","https://collection.rcgs.jp/resource/PACKAGE0006973","A84","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0010962|S10099"
"https://collection.rcgs.jp/resource/ITEM0007014","https://collection.rcgs.jp/resource/PACKAGE0005477","D42","https://collection.rcgs.jp/resource/AGENT0000848","https://collection.rcgs.jp/resource/AGENT0000848","RCGSa0011182|S10459"
